,ds,trend,yhat,status,country,state,MAE_per_state_status,parameters
6,2020-11-24,556.7381834564071,556.9999999999999,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
7,2020-11-25,557.9049383413839,557.9999999999999,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
8,2020-11-26,560.0716932263626,559.9999999999999,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
9,2020-11-27,559.0711639164957,559.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
10,2020-11-28,562.2379188014727,562.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
11,2020-11-29,561.4046736864514,561.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
12,2020-11-30,561.5714285714272,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
13,2020-12-01,561.7381834564068,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
14,2020-12-02,561.9049383413835,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
15,2020-12-03,562.0716932263614,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
16,2020-12-04,562.0711639164953,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
17,2020-12-05,562.2379188014734,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
18,2020-12-06,562.4046736864511,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
19,2020-12-07,561.5714285714287,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
20,2020-12-08,561.7381834564075,562.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
21,2020-12-09,561.904938341384,562.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
22,2020-12-10,562.0716932263626,562.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
23,2020-12-11,562.0711639164948,562.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
24,2020-12-12,562.2379188014727,562.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
25,2020-12-13,562.4046736864507,562.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
26,2020-12-14,562.5714285714286,563.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
27,2020-12-15,562.7381834564064,563.0,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
28,2020-12-16,562.9049383413844,563.0000000000001,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
29,2020-12-17,563.0716932263624,563.0000000000002,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
30,2020-12-18,563.2384481113402,563.1672841948442,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
31,2020-12-19,563.4052029963182,563.1672841948448,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
32,2020-12-20,563.5719578812962,563.1672841948455,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
33,2020-12-21,563.7387127662739,564.1672841948459,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
34,2020-12-22,563.9054676512519,564.1672841948449,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
35,2020-12-23,564.0722225362299,564.1672841948451,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
36,2020-12-24,564.2389774212079,564.167284194845,Confirmed,Australia,South Australia,0.7328498032482165,default parameters
0,2020-11-18,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
1,2020-11-19,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
2,2020-11-20,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
3,2020-11-21,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
4,2020-11-22,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
5,2020-11-23,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
6,2020-11-24,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
7,2020-11-25,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
8,2020-11-26,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
9,2020-11-27,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
10,2020-11-28,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
11,2020-11-29,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
12,2020-11-30,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
13,2020-12-01,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
14,2020-12-02,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
15,2020-12-03,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
16,2020-12-04,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
17,2020-12-05,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
18,2020-12-06,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
19,2020-12-07,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
20,2020-12-08,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
21,2020-12-09,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
22,2020-12-10,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
23,2020-12-11,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
24,2020-12-12,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
25,2020-12-13,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
26,2020-12-14,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
27,2020-12-15,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
28,2020-12-16,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
29,2020-12-17,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
30,2020-12-18,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
31,2020-12-19,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
32,2020-12-20,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
33,2020-12-21,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
34,2020-12-22,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
35,2020-12-23,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
36,2020-12-24,4.0,4.0,Deaths,Australia,South Australia,0.0,default parameters
0,2020-11-18,511.36954995119146,510.99999999999994,Recovered,Australia,South Australia,6.761730699061429,default parameters
1,2020-11-19,512.840039212501,512.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
2,2020-11-20,511.0171036446397,512.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
3,2020-11-21,512.4875929059506,513.0000000000001,Recovered,Australia,South Australia,6.761730699061429,default parameters
4,2020-11-22,513.9580821672638,514.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
5,2020-11-23,514.4285714285702,514.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
6,2020-11-24,513.8990606898803,514.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
7,2020-11-25,516.3695499511894,516.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
8,2020-11-26,520.8400392124992,520.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
9,2020-11-27,532.0171036446387,533.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
10,2020-11-28,538.4875929059509,539.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
11,2020-11-29,539.9580821672615,540.0000000000001,Recovered,Australia,South Australia,6.761730699061429,default parameters
12,2020-11-30,541.4285714285714,541.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
13,2020-12-01,546.8990606898834,547.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
14,2020-12-02,548.3695499511916,548.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
15,2020-12-03,549.8400392125004,549.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
16,2020-12-04,550.0171036446424,551.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
17,2020-12-05,550.487592905952,551.0000000000001,Recovered,Australia,South Australia,6.761730699061429,default parameters
18,2020-12-06,552.9580821672624,553.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
19,2020-12-07,556.428571428575,556.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
20,2020-12-08,557.8990606898816,558.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
21,2020-12-09,558.3695499511916,558.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
22,2020-12-10,558.840039212502,558.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
23,2020-12-11,557.0171036446419,558.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
24,2020-12-12,557.4875929059518,558.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
25,2020-12-13,557.9580821672619,558.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
26,2020-12-14,558.4285714285718,557.9999999999999,Recovered,Australia,South Australia,6.761730699061429,default parameters
27,2020-12-15,558.8990606898817,558.9999999999999,Recovered,Australia,South Australia,6.761730699061429,default parameters
28,2020-12-16,559.3695499511917,559.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
29,2020-12-17,559.8400392125018,559.0,Recovered,Australia,South Australia,6.761730699061429,default parameters
30,2020-12-18,560.3105284738117,561.2934248291713,Recovered,Australia,South Australia,6.761730699061429,default parameters
31,2020-12-19,560.7810177351217,561.2934248291689,Recovered,Australia,South Australia,6.761730699061429,default parameters
32,2020-12-20,561.2515069964315,561.2934248291672,Recovered,Australia,South Australia,6.761730699061429,default parameters
33,2020-12-21,561.7219962577416,561.2934248291684,Recovered,Australia,South Australia,6.761730699061429,default parameters
34,2020-12-22,562.1924855190515,562.2934248291715,Recovered,Australia,South Australia,6.761730699061429,default parameters
35,2020-12-23,562.6629747803615,562.2934248291698,Recovered,Australia,South Australia,6.761730699061429,default parameters
36,2020-12-24,563.1334640416715,562.2934248291715,Recovered,Australia,South Australia,6.761730699061429,default parameters
0,2020-11-18,229.97478147560733,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
1,2020-11-19,229.962172213411,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
2,2020-11-20,230.03782778658902,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
3,2020-11-21,230.02521852439267,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
4,2020-11-22,230.01260926219626,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
5,2020-11-23,230.0,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
6,2020-11-24,229.98739073780368,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
7,2020-11-25,229.97478147560736,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
8,2020-11-26,229.96217221341104,229.99999999999994,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
9,2020-11-27,230.03782778658902,229.99999999999994,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
10,2020-11-28,230.02521852439267,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
11,2020-11-29,230.01260926219635,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
12,2020-11-30,229.99999999999997,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
13,2020-12-01,229.98739073780357,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
14,2020-12-02,229.97478147560733,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
15,2020-12-03,229.96217221341107,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
16,2020-12-04,230.0378277865889,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
17,2020-12-05,230.02521852439259,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
18,2020-12-06,230.0126092621963,230.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
19,2020-12-07,229.99999999999986,229.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
20,2020-12-08,229.98739073780357,229.99999999999994,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
21,2020-12-09,232.9747814756073,232.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
22,2020-12-10,233.96217221341095,233.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
23,2020-12-11,234.037827786589,234.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
24,2020-12-12,234.02521852439264,233.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
25,2020-12-13,234.01260926219635,234.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
26,2020-12-14,234.0,234.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
27,2020-12-15,233.98739073780365,233.99999999999997,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
28,2020-12-16,233.97478147560733,234.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
29,2020-12-17,233.962172213411,234.0,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
30,2020-12-18,233.94956295121466,233.91173516462567,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
31,2020-12-19,233.93695368901834,233.91173516462572,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
32,2020-12-20,233.924344426822,233.91173516462575,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
33,2020-12-21,233.91173516462567,233.91173516462572,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
34,2020-12-22,233.89912590242935,233.9117351646256,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
35,2020-12-23,233.886516640233,233.91173516462567,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
36,2020-12-24,233.87390737803668,233.91173516462564,Confirmed,Australia,Tasmania,2.1830678479029837,default parameters
0,2020-11-18,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
1,2020-11-19,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
2,2020-11-20,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
3,2020-11-21,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
4,2020-11-22,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
5,2020-11-23,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
6,2020-11-24,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
7,2020-11-25,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
8,2020-11-26,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
9,2020-11-27,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
10,2020-11-28,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
11,2020-11-29,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
12,2020-11-30,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
13,2020-12-01,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
14,2020-12-02,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
15,2020-12-03,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
16,2020-12-04,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
17,2020-12-05,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
18,2020-12-06,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
19,2020-12-07,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
20,2020-12-08,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
21,2020-12-09,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
22,2020-12-10,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
23,2020-12-11,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
24,2020-12-12,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
25,2020-12-13,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
26,2020-12-14,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
27,2020-12-15,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
28,2020-12-16,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
29,2020-12-17,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
30,2020-12-18,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
31,2020-12-19,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
32,2020-12-20,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
33,2020-12-21,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
34,2020-12-22,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
35,2020-12-23,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
36,2020-12-24,13.0,13.0,Deaths,Australia,Tasmania,0.0,default parameters
0,2020-11-18,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
1,2020-11-19,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
2,2020-11-20,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
3,2020-11-21,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
4,2020-11-22,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
5,2020-11-23,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
6,2020-11-24,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
7,2020-11-25,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
8,2020-11-26,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
9,2020-11-27,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
10,2020-11-28,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
11,2020-11-29,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
12,2020-11-30,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
13,2020-12-01,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
14,2020-12-02,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
15,2020-12-03,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
16,2020-12-04,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
17,2020-12-05,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
18,2020-12-06,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
19,2020-12-07,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
20,2020-12-08,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
21,2020-12-09,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
22,2020-12-10,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
23,2020-12-11,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
24,2020-12-12,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
25,2020-12-13,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
26,2020-12-14,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
27,2020-12-15,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
28,2020-12-16,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
29,2020-12-17,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
30,2020-12-18,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
31,2020-12-19,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
32,2020-12-20,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
33,2020-12-21,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
34,2020-12-22,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
35,2020-12-23,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
36,2020-12-24,217.0,217.0,Recovered,Australia,Tasmania,0.0,default parameters
0,2020-11-18,20345.14624940574,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
1,2020-11-19,20347.005088394344,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
2,2020-11-20,20347.85205446279,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
3,2020-11-21,20343.710893451393,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
4,2020-11-22,20343.56973243998,20345.0,Confirmed,Australia,Victoria,5.428571428571429,default parameters
5,2020-11-23,20343.42857142857,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
6,2020-11-24,20344.28741041716,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
7,2020-11-25,20345.146249405745,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
8,2020-11-26,20347.00508839435,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
9,2020-11-27,20347.85205446279,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
10,2020-11-28,20343.710893451385,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
11,2020-11-29,20343.569732439973,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
12,2020-11-30,20343.42857142856,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
13,2020-12-01,20344.287410417153,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
14,2020-12-02,20345.14624940574,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
15,2020-12-03,20347.005088394344,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
16,2020-12-04,20347.8520544628,20344.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
17,2020-12-05,20343.710893451385,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
18,2020-12-06,20343.569732439973,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
19,2020-12-07,20343.428571428558,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
20,2020-12-08,20344.287410417153,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
21,2020-12-09,20345.146249405745,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
22,2020-12-10,20347.00508839434,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
23,2020-12-11,20347.852054462794,20344.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
24,2020-12-12,20348.710893451385,20349.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
25,2020-12-13,20349.569732439977,20350.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
26,2020-12-14,20350.428571428565,20351.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
27,2020-12-15,20351.287410417157,20351.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
28,2020-12-16,20352.14624940575,20351.999999999996,Confirmed,Australia,Victoria,5.428571428571429,default parameters
29,2020-12-17,20353.00508839434,20350.999999999993,Confirmed,Australia,Victoria,5.428571428571429,default parameters
30,2020-12-18,20353.863927382932,20351.01187292013,Confirmed,Australia,Victoria,5.428571428571429,default parameters
31,2020-12-19,20354.72276637152,20356.011872920135,Confirmed,Australia,Victoria,5.428571428571429,default parameters
32,2020-12-20,20355.581605360112,20357.01187292013,Confirmed,Australia,Victoria,5.428571428571429,default parameters
33,2020-12-21,20356.440444348704,20358.011872920135,Confirmed,Australia,Victoria,5.428571428571429,default parameters
34,2020-12-22,20357.299283337295,20358.01187292013,Confirmed,Australia,Victoria,5.428571428571429,default parameters
35,2020-12-23,20358.158122325887,20358.01187292013,Confirmed,Australia,Victoria,5.428571428571429,default parameters
36,2020-12-24,20359.01696131448,20357.011872920128,Confirmed,Australia,Victoria,5.428571428571429,default parameters
0,2020-11-18,818.9696381344908,819.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
1,2020-11-19,818.9544572017362,819.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
2,2020-11-20,819.045542798264,819.0,Deaths,Australia,Victoria,1.6509409647905418,default parameters
3,2020-11-21,819.0303618655095,819.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
4,2020-11-22,819.0151809327548,819.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
5,2020-11-23,819.0000000000001,819.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
6,2020-11-24,818.9848190672454,819.0,Deaths,Australia,Victoria,1.6509409647905418,default parameters
7,2020-11-25,818.9696381344909,819.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
8,2020-11-26,818.9544572017362,819.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
9,2020-11-27,819.0455427982639,818.9999999999999,Deaths,Australia,Victoria,1.6509409647905418,default parameters
10,2020-11-28,819.0303618655092,818.9999999999999,Deaths,Australia,Victoria,1.6509409647905418,default parameters
11,2020-11-29,819.0151809327548,819.0,Deaths,Australia,Victoria,1.6509409647905418,default parameters
12,2020-11-30,820.0,820.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
13,2020-12-01,819.9848190672452,820.0,Deaths,Australia,Victoria,1.6509409647905418,default parameters
14,2020-12-02,819.9696381344907,820.0,Deaths,Australia,Victoria,1.6509409647905418,default parameters
15,2020-12-03,819.9544572017362,820.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
16,2020-12-04,820.045542798264,820.0000000000002,Deaths,Australia,Victoria,1.6509409647905418,default parameters
17,2020-12-05,820.0303618655096,820.0000000000003,Deaths,Australia,Victoria,1.6509409647905418,default parameters
18,2020-12-06,820.0151809327548,820.0000000000001,Deaths,Australia,Victoria,1.6509409647905418,default parameters
19,2020-12-07,820.0000000000002,820.0000000000005,Deaths,Australia,Victoria,1.6509409647905418,default parameters
20,2020-12-08,819.9848190672456,820.0000000000002,Deaths,Australia,Victoria,1.6509409647905418,default parameters
21,2020-12-09,819.9696381344909,820.0000000000002,Deaths,Australia,Victoria,1.6509409647905418,default parameters
22,2020-12-10,819.9544572017362,820.0000000000002,Deaths,Australia,Victoria,1.6509409647905418,default parameters
23,2020-12-11,820.0455427982643,820.0000000000003,Deaths,Australia,Victoria,1.6509409647905418,default parameters
24,2020-12-12,820.0303618655096,820.0000000000002,Deaths,Australia,Victoria,1.6509409647905418,default parameters
25,2020-12-13,820.0151809327548,820.0,Deaths,Australia,Victoria,1.6509409647905418,default parameters
26,2020-12-14,820.0000000000002,820.0000000000003,Deaths,Australia,Victoria,1.6509409647905418,default parameters
27,2020-12-15,819.9848190672456,820.0000000000002,Deaths,Australia,Victoria,1.6509409647905418,default parameters
28,2020-12-16,819.9696381344909,820.0000000000002,Deaths,Australia,Victoria,1.6509409647905418,default parameters
29,2020-12-17,819.9544572017363,820.0000000000003,Deaths,Australia,Victoria,1.6509409647905418,default parameters
30,2020-12-18,819.9392762689816,819.8937334707177,Deaths,Australia,Victoria,1.6509409647905418,default parameters
31,2020-12-19,819.924095336227,819.8937334707177,Deaths,Australia,Victoria,1.6509409647905418,default parameters
32,2020-12-20,819.9089144034723,819.8937334707176,Deaths,Australia,Victoria,1.6509409647905418,default parameters
33,2020-12-21,819.8937334707177,819.8937334707178,Deaths,Australia,Victoria,1.6509409647905418,default parameters
34,2020-12-22,819.8785525379631,819.8937334707176,Deaths,Australia,Victoria,1.6509409647905418,default parameters
35,2020-12-23,819.8633716052084,819.8937334707177,Deaths,Australia,Victoria,1.6509409647905418,default parameters
36,2020-12-24,819.8481906724537,819.8937334707176,Deaths,Australia,Victoria,1.6509409647905418,default parameters
0,2020-11-18,19523.112099780934,19522.999999999996,Recovered,Australia,Victoria,0.7732712591381902,default parameters
1,2020-11-19,19523.1681496714,19523.0,Recovered,Australia,Victoria,0.7732712591381902,default parameters
